id,char
樺,樺
鼓,鼓
缸,缸
霧,霧
而,而
嶺,嶺
道,道
古,古
簸,簸
釐,釐
榴,榴
鼇,賁
麓,麓
鷺,鷺
猿,猿
沁,沁
軔,軔
推,推
明,昭
讒,誰
翎,翎
鬃,鬃
韜,熬
落,落
黏,黏
庠,庠
漾,漾
側,側
製,製
池,泄
釉,釉
驅,駢
傻,傻
璽,璽
械,械
蟬,墀
抉,袂
源,源
讓,讓
嗇,嗇
脹,脹
講,講
鄂,鄂
閏,閨
陳,除
妹,妓
般,般
揮,揮
泥,泥
膜,朦
梗,梗
凶,凶
又,又
悉,悉
噥,噥
袖,枇
盪,盪
匝,匠
稈,稈
氐,氐
鑲,鑲
呷,呷
滔,滔
公,公
鶉,鶉
壺,壺
跌,跌
襲,襲
簇,簇
陛,陛
婆,婆
蕃,薔
輒,輒
喜,喜
祟,祟
蘭,蘭
伶,估
紐,紐
鏖,鏖
川,川
娛,姣
弗,赤
壬,壬
慎,恢
懶,瀨
固,固
潤,潤
僻,僻
澳,澳
髦,髦
且,且
肘,肘
崖,崖
羞,羞
慫,慫
映,映
很,很
罟,罟
劑,劑
瓏,瓏
旌,旌
表,表
亟,亟
樊,樊
鹿,鹿
蠕,蜴
滓,滓
輕,輕
泄,池
標,標
夭,灰
劇,劇
赭,赭
膀,脖
暴,暴
瑚,瑚
築,築
駒,駒
沱,沱
罪,罪
脆,脆
侈,移
啪,啪
壹,堂
翱,翱
劇,劇
臃,臃
紐,紐
臾,臾
疏,流
蹤,蹤
霉,霉
鈔,鈔
丙,丙
鴻,鴻
蛀,絞
仰,仳
臾,臾
穆,穆
讚,讚
耀,耀
弱,弱
渲,渲
濘,濘
柚,枯
糕,糕
字,字
雨,雨
鰓,鰓
痲,痲
份,份
寨,寨
克,克
仳,仳
跋,跋
叮,叮
連,逵
析,析
矜,矜
誇,誇
撞,袒
黎,黎
麒,麒
釘,釘
憧,憶
倣,倣
癆,癆
逾,咯
冕,冕
婁,婁
泗,泗
靨,饜
鐘,鐘
訟,詬
蠢,蠢
泅,泅
蚊,蚊
緝,緝
淚,淚
侵,仔
褸,褸
鏗,鏗
碘,碘
睹,暗
笑,笑
糜,糜
芳,芳
饒,饒
樽,樽
挺,挺
訪,菊
肯,肯
諭,諭
段,段
皎,皎
覬,覬
甘,甘
吱,哎
褻,褻
貪,貪
掙,掙
燭,燭
嘿,嘿
教,敖
郡,計
懷,懷
麒,麒
紅,紅
肩,肩
襄,襄
軀,軀
亦,亦
灼,灼
宏,宏
仄,仄
鍵,鍵
盆,盆
既,既
穩,存
頸,頸
綾,組
譬,彗
杰,杰
港,港
愚,愚
換,換
焦,焦
羿,羿
儂,猥
颯,颯
苣,苔
皚,皚
貝,央
渣,渣
挖,挖
感,感
鳥,鳥
弧,弧
顧,顧
矢,矢
搞,搞
梵,梵
正,王
福,福
厚,厚
警,警
求,求
喉,嘹
靂,靂
惡,惡
訴,訴
券,才
兀,兀
仿,仿
獸,獸
垂,垂
影,影
於,於
拒,拒
澤,澤
叭,叨
踐,踐
蛭,蛙
挈,挈
鏘,鏘
核,核
器,器
髦,髦
蓬,蓬
訂,詞
訛,証
悄,悄
靡,靡
荷,荷
盯,盯
揚,惕
悶,悶
較,較
瑤,蔬
悼,悍
謝,諷
煎,煎
搶,搶
膈,隔
構,構
繁,繁
冑,哭
賜,踢
彎,彎
噥,噥
廈,廣
罔,罔
傳,停
灘,漪
礬,礬
廠,廠
荏,友
玷,玷
核,核
計,計
鞣,鞣
緘,緘
娩,娩
息,泉
啤,啤
喉,喉
朽,朽
擺,擺
值,值
娓,娓
厄,阻
寺,寺
俯,俯
挨,挨
迫,迫
若,茗
囌,囌
喋,嗥
苓,苓
匈,妍
踱,蛻
缶,缶
列,列
謁,謁
黠,黠
菱,菱
注,注
鱸,艦
枝,枝
冽,冽
囚,囚
竇,窯
桅,梯
鮮,鮮
木,大
魏,魏
藏,蘇
筵,筵
偶,偶
狄,狄
綽,綽
儔,儔
言,言
齊,齊
鈸,鈸
佝,佝
楓,楓
髭,髯
飪,飪
鯊,薰
衷,渠
丫,丫
數,數
骼,骷
彆,彆
膽,膽
吟,吩
憧,憬
銳,銳
皈,皎
擴,擴
擦,灤
樂,樂
撩,撩
蚓,唧
驚,騖
兕,兌
閉,閉
跟,眼
糸,糸
焰,焰
賞,賞
契,契
誰,話
衍,衍
韜,韜
磯,磯
闋,闋
附,附
嫡,梢
卸,卸
饞,餞
糠,糠
操,操
魁,魁
綁,絨
妥,妥
搾,搾
防,防
灑,灌
癒,癒
咦,咦
社,社
比,比
遏,暹
諱,諱
娶,娶
巒,巒
貝,貝
樹,拇
咪,味
嘆,嘀
縣,縣
味,味
崎,崎
漕,漕
榛,榛
訛,訛
娌,娌
歡,歡
急,急
券,慕
鱗,緣
斡,賒
猛,猛
緯,緯
穌,鮫
癆,傢
浩,浩
到,釗
狐,弧
刀,力
屋,屋
宵,宵
吧,吧
鯨,鯨
苛,寺
畚,熹
屎,屎
需,需
梵,梵
萎,萎
饒,蟯
諺,諺
播,播
渾,渾
採,採
阪,阪
漱,漱
搔,搔
罷,罷
諾,諾
瑜,瑜
勝,勝
嵌,嵌
于,于
叮,叮
萬,苒
環,環
庵,庵
搞,矯
猜,猜
揮,揮
使,償
擱,潤
捆,捆
譬,譬
踟,踟
犄,犄
娜,娜
起,越
椰,椰
薄,薄
醉,醉
禾,禾
潰,漬
銜,潤
洌,洌
訥,訥
述,述
詁,詁
遘,遘
穗,穗
轍,轍
後,後
咳,咳
暨,暨
唆,浚
柴,米
蓄,蓄
仔,仔
颶,颺
藕,藕
櫂,櫂
劾,刻
鹼,鹼
躬,努
徙,徒
著,著
她,蛇
綰,綰
齦,齪
痛,痛
桿,稈
酌,酌
葬,葬
轄,轄
錚,鎊
肢,肢
騰,謄
鯽,鮑
餘,餘
球,球
吟,吟
顧,顧
迪,逃
助,助
馱,馱
恩,恩
篤,篤
二,二
拎,玲
入,入
敏,敏
瞪,瞪
恆,恆
胤,胤
擔,拷
贗,贗
旱,旱
六,六
跆,跆
巳,巳
彿,彿
泓,泓
莊,莊
澈,澈
螢,螢
清,清
嶇,嶇
捨,拾
鴻,鴻
毽,毽
尿,尿
襪,袂
婀,婀
給,給
檄,嫩
笙,笙
醞,醞
鰾,鰾
畜,畜
鼻,晏
決,決
洽,洽
物,物
次,次
墅,墅
端,端
性,性
穢,穢
醣,酪
餿,餵
燥,燥
納,約
五,五
惟,往
潛,潛
文,文
圬,圬
疚,疚
篇,篇
殃,殃
空,空
俺,淹
寓,寓
利,剖
粥,粥
豕,豕
蠅,蠅
渠,渠
娶,娶
鵡,鵡
丕,丕
霓,電
靦,靦
標,標
湔,湔
波,淚
合,合
曷,曷
躁,躁
索,索
篆,箋
組,組
虎,虎
勉,勉
齜,齜
正,丕
猷,猷
落,落
椅,椅
忠,思
爽,猿
銳,銳
幸,寺
禧,禎
杖,杖
浚,浚
懇,懇
昭,昭
惻,惻
磬,磬
裟,裟
牢,牢
端,端
棄,棄
剽,剽
鼻,鼻
償,億
膝,膝
溫,溫
高,高
烙,烙
沮,汨
鞭,鞭
委,委
盞,盞
需,需
赫,赫
摑,摑
鉻,鉻
狎,押
猙,猙
唧,唧
錫,錫
懍,曖
俐,例
唳,啪
覽,覽
膽,膽
圭,圭
磷,磷
悖,悖
麥,麥
髏,髏
鎊,鎊
毀,毀
鎮,鎖
皇,皇
采,采
稷,稷
髮,髮
壑,壑
愚,愚
餉,飼
元,元
鹿,鹿
僕,僕
傢,傢
仔,仔
氨,氨
躉,躉
涓,涓
剩,剩
芙,芙
魅,魅
齊,齋
訓,訓
苗,苗
撿,撚
匯,匯
剪,剪
麟,麟
俸,俸
隻,夏
艇,艇
餿,餿
煙,性
魏,槐
挾,決
佑,佑
宛,宛
隴,隴
鰍,餓
睿,睿
赧,赧
悄,悄
抨,抨
揍,揍
騾,騾
剝,剝
楞,楞
傀,傀
陛,性
爆,爆
嶼,嶼
迂,迂
舉,舉
值,值
柄,柄
理,理
跚,珊
蜓,蛟
沐,沐
幛,幛
侃,倪
証,訌
邇,邇
逞,莢
蚊,蛟
計,計
腕,腕
謁,圃
志,未
鞏,鞏
倖,倖
預,沾
卵,卵
懂,懂
材,苑
幔,幔
續,繆
瘸,瘸
蛋,蛋
垂,巫
萸,萸
捩,捩
鑰,鐳
拆,拆
版,版
段,找
蛤,蛄
溜,溜
妝,妝
叨,叨
寐,寐
徊,徊
峭,峭
妁,妁
葵,葵
氯,氨
唧,唧
攝,懾
我,哉
斬,斬
睹,膳
嚅,噪
懺,懺
睛,睛
音,音
糯,糯
賦,賦
頓,頓
襯,柵
姜,姜
餒,始
凹,凹
硝,硝
腕,腕
遂,遂
謂,謂
貲,賁
苓,苓
悸,老
震,荒
勃,勃
享,享
瘦,瘦
鳩,鳩
渾,渾
炸,炸
盟,盟
輓,挽
放,放
艙,槍
褪,褪
丸,迄
宏,宏
懵,懵
菽,菽
煙,煙
者,者
厄,厄
誥,誥
待,彷
蘆,蘆
曲,曲
槽,榜
夜,夜
暮,蓿
罩,罩
籬,籍
膛,膛
捷,捷
陌,陌
暹,暹
姨,格
腐,腐
岸,炭
眾,眾
尊,尊
冰,冰
靂,靂
造,造
轅,轅
民,民
鉋,鉋
負,貝
沾,沾
垃,垃
袁,袁
矗,矗
旗,旗
巡,巡
黠,黠
舍,舍
劫,勃
譏,澈
涎,涎
搓,搓
瞥,瞥
鉗,鉗
亡,亡
涓,涓
羚,羚
存,存
悖,悖
藥,散
掄,掄
鰓,鰓
羨,羨
瘉,瘉
琿,琿
抿,抿
頒,頌
飧,狼
炕,炕
疤,疤
輔,塑
調,調
邦,邦
鑒,鑒
孟,盂
頒,頒
陰,燒
素,素
醬,醬
鯨,鯨
新,新
選,選
缺,缽
亨,方
指,拈
該,該
懂,懂
墅,墅
財,財
秒,枇
貊,貊
邦,邦
沫,沫
裹,裹
新,祈
育,肓
娛,娛
袞,免
祚,祚
活,活
噪,喋
鐺,鰭
浬,淫
枝,枝
聳,聳
塌,竭
景,墨
故,故
稽,秧
臍,臍
偽,偽
福,福
巨,巨
泣,泣
鬧,鬧
茲,茲
匕,匕
冠,冠
簣,簣
豬,豬
戌,戊
購,購
亞,亞
譚,譚
札,此
瞽,瞽
坎,坎
幔,幔
堯,堯
辯,辯
霞,霞
綠,組
甜,甜
絀,絀
航,航
詣,詣
祀,祀
嫩,嫩
盧,暹
水,本
掛,掛
洪,洪
遵,遵
料,料
蝴,翔
輝,輝
蔚,蔚
那,邢
蟒,蟒
瑯,瑯
籌,等
封,封
琶,琶
途,途
識,識
皺,骷
呀,呀
胴,胴
漠,漫
付,什
職,職
往,往
鏘,鏘
磯,破
妍,收
僑,僑
解,解
雉,雉
字,字
躪,躪
徙,徙
禎,禎
砍,砍
祝,祝
玻,玻
淄,沽
組,組
答,答
假,假
危,危
潘,渚
磐,磐
舉,尹
團,團
壢,瀝
嗾,嗾
暖,暖
謬,謬
並,並
託,託
炭,烹
慨,慨
道,道
感,感
押,押
恃,特
脾,脾
凶,凶
勦,勦
論,論
抨,拌
膩,咸
躊,躊
激,邢
重,重
替,替
卞,卞
愾,恢
田,困
憔,懷
淋,琳
榴,榴
惻,惻
領,領
晚,晚
茄,茄
米,共
觀,觀
交,仄
紉,紉
甫,甫
桶,桶
凶,凶
諜,諜
矇,暗
韶,招
夾,夾
繩,繩
菠,菠
鞘,鞘
檢,檢
勻,勻
疊,疊
貪,翁
嗤,嗤
稷,稷
闆,闆
颱,颳
純,紳
夔,夔
飯,飯
冷,冷
晤,晤
郎,郎
初,初
莫,莫
滑,滑
獵,獵
觀,觀
耍,奐
箏,等
唯,准
那,那
處,處
摯,摯
喜,喜
姣,姣
飾,飭
麋,原
措,措
赫,赫
炒,炒
繚,繚
豺,豺
蜇,蜇
型,型
的,的
五,五
鵠,鵲
馴,馴
彫,彫
縲,縲
胛,胛
吆,吆
槐,槐
嘶,嘟
依,依
茫,茫
閡,閡
宦,宦
請,議
噴,噴
襯,襯
嬝,嫣
韁,韁
篾,篾
邇,適
證,證
胰,胰
麩,敖
訝,訝
丸,丸
汀,汀
念,念
妻,妻
背,背
麗,鹿
麴,麴
租,撿
越,越
詣,詣
靨,靨
羨,姜
磋,磋
瘟,瘤
螻,螻
啡,啡
蛛,蛛
癮,癮
匏,匏
闌,闌
遙,迢
隨,隨
灌,潑
駝,駝
捕,捕
釀,釀
空,空
鉛,鉛
膀,膀
襠,襠
天,天
紊,寮
拗,拗
甚,恙
弁,弁
腮,腮
沽,沽
隊,豚
輦,輦
沈,沈
獵,獵
妳,掛
跋,跋
款,款
液,液
鎳,鎳
熊,熊
共,共
瀨,游
緇,緇
眩,眩
孑,孑
痛,痛
掣,掣
麝,麝
拉,按
煬,煬
喂,喂
訊,訊
瞻,瞻
翌,翌
憾,憾
睬,睬
鮪,鮪
巨,巨
貂,貂
屈,屈
詬,詬
腋,腋
蟋,蟋
店,店
哦,哦
忱,枕
吊,吊
黔,黔
承,承
穡,穡
獎,獎
漂,漂
碘,碘
預,預
臾,臾
哭,哭
授,授
蹉,蹉
陴,陴
居,居
累,累
爬,爬
艱,艱
莞,莞
摺,摺
瀟,潼
族,族
融,融
票,票
倩,倩
鉻,鉻
墾,墾
旬,旬
拐,拐
引,引
胡,胡
霸,霾
漩,漩
鈔,砂
非,非
達,蓬
陰,降
瑩,瑩
偌,偌
淞,淋
兮,兮
覺,覺
圈,圈
魅,魁
了,了
逖,逖
辦,辯
鮑,鮑
仞,向
煤,煤
五,五
甲,甲
段,段
匪,匝
身,身
鋤,鋤
攜,攜
喇,喇
疋,疋
絮,茶
弁,弁
束,束
徇,徇
匐,匐
弩,駑
捫,捫
續,繚
僭,僭
艦,艦
瞽,瞽
予,予
岌,炭
泳,泳
灼,灼
丙,丙
嗅,嗅
共,共
倏,倏
籠,籠
估,估
頡,頡
宜,宜
戳,戳
日,目
輒,輒
愿,愿
虞,虞
攜,攜
蝶,蝶
寶,寶
峰,峰
娛,娛
逸,逸
卯,卯
茸,茸
柬,崁
繅,繅
帳,帳
田,田
睪,罩
管,管
堅,堅
汲,沃
跼,跼
遊,遊
淑,淑
馨,馨
勿,勿
惡,迄
喃,喃
齷,齷
鬧,鬧
饑,襟
眷,蜃
篩,篩
滿,滿
鳥,鳥
凸,凸
爾,爾
儷,儷
壅,壅
貸,貨
陵,陵
餘,餘
趾,趾
函,函
夾,莢
鄰,鄰
賦,賦
又,又
嫁,嫁
鍋,鍋
鎊,鎊
后,后
紮,紮
忽,忽
郵,郵
臟,臟
鵡,諮
澗,澗
逕,逕
獄,獄
眺,眺
氤,氤
垣,坦
倉,倉
曳,曳
閑,閉
爪,爪
枚,杜
誇,誇
黯,黯
咬,咬
祭,祭
雍,雍
落,淺
願,願
秋,秋
漳,淺
喟,喟
蕾,啻
搽,搽
籍,籟
疇,疇
礪,礪
手,手
殘,殘
寒,寒
藩,暮
莖,莖
揚,揚
縈,縈
騎,駢
熊,熊
埔,埔
螞,螞
很,彼
鱷,鏗
凌,竣
漓,漓
豔,豔
勞,勞
衷,衷
唁,咕
鈍,鈍
頂,頂
滑,滑
櫂,櫂
吹,吹
鼬,鼬
朧,朧
倒,例
襯,襯
上,上
殊,殊
卅,卅
馨,馨
鰥,鰥
螺,螺
穩,旖
啻,啻
打,打
扔,扔
塘,塘
廝,廝
隍,隍
諺,諺
鈐,鈐
淪,淪
朔,胡
淅,淅
鑒,鑒
龍,龍
贍,贍
惦,惦
猓,猓
嫖,嫂
彰,彰
僥,僥
人,人
既,既
菴,菴
朵,朵
嗑,嗑
蠔,嚎
火,火
矓,朧
陴,陴
刑,刑
臥,臥
曖,曖
猖,猖
御,御
珍,珍
碘,碘
咋,咋
猖,狷
奩,奩
扮,扮
漪,漪
倌,倌
嬴,嬴
哼,哼
損,損
鴿,鵠
錫,錫
村,村
愛,愛
詮,詮
譜,議
緘,緘
囤,囤
扎,扎
恍,恍
碟,碟
瘩,瘩
曉,曉
財,弼
嬰,嬰
灑,灑
漕,漕
摯,摯
頷,頡
輕,輕
導,導
鼬,鼬
琊,琊
舊,舊
駐,駐
禎,褚
彫,彫
框,框
艘,艦
爾,爾
鸞,災
堵,堵
封,封
籤,籤
瀏,瀏
責,責
乩,孔
餃,餃
倥,倥
喚,噢
叼,叼
鰻,鰻
交,亥
結,結
勉,勉
面,面
瞑,瞑
始,姬
睹,肫
界,界
殮,殮
喻,喻
愁,愁
舫,躬
多,多
缶,缶
霑,霑
詬,詬
拙,拙
娜,娜
鄹,鄹
坷,坷
蒂,蒂
稱,占
豈,豈
妥,妄
仳,仳
逐,逐
几,几
湯,湯
媼,媼
裟,袁
裡,裡
氓,氓
嗷,嗷
南,南
膩,膩
贏,羸
詁,詁
院,院
佬,佬
葡,葡
棲,棲
篷,箕
姑,姑
壑,堅
氓,虱
璦,璦
麼,麼
獵,獵
仗,仗
嬴,嬴
壁,壁
臥,訃
悲,悲
渤,渤
飢,飢
棕,棕
雛,雖
巨,白
絮,絮
剁,剁
廚,屆
凱,凱
棄,乘
宋,宋
晦,晦
閭,閭
揉,揉
伊,伊
隘,性
忍,忍
友,友
粵,粵
摸,菠
謎,謎
餌,餌
惋,惋
鉑,鉑
簫,蕭
僭,僭
奶,奶
孝,孝
換,換
仁,仁
輪,輪
炬,炬
咪,咪
島,島
廬,麼
聱,聱
涎,涎
針,針
凱,凱
郎,郎
九,丸
俞,俞
蹼,蹼
呸,吒
覓,覓
葉,葉
饜,饜
進,進
蹦,踴
雌,雌
遙,遙
菰,菰
警,警
唆,唆
鳥,愿
業,祟
卉,卉
枉,枉
嘴,嘴
蕈,蕈
竟,兗
按,按
秤,秤
貨,貨
轎,轎
透,透
籟,籟
捲,捲
詰,話
蜇,蜇
間,間
面,面
藻,藻
噬,唆
痊,痊
詠,詠
窠,渠
廓,康
淺,淺
譯,譯
悚,快
侯,呢
雯,雯
尖,尖
郎,即
嘔,嘔
晏,更
譜,譜
闐,闐
櫓,櫓
斥,反
辦,辦
利,利
懺,懺
斜,斜
氖,氖
吠,吠
驢,驢
朋,朋
躲,躲
特,特
遑,遑
椅,椅
弧,胤
鬆,鬆
門,鬥
夷,秉
餿,餿
線,線
勾,勾
睞,戍
潰,潰
呸,呸
港,港
培,培
垮,垮
樁,樁
旅,旅
漲,漲
棺,棺
翅,翅
軒,鞍
堤,堤
圃,國
鳶,象
幻,幻
鸚,鸚
辛,辛
不,不
感,愿
稍,稍
為,為
嚶,學
黃,黃
矯,矯
那,那
輪,輪
終,終
鼕,鼕
蜜,蛋
畝,故
榮,榮
挫,銼
扇,屈
殺,殺
柿,柿
闔,闔
袞,袞
咄,咄
汽,汽
顯,顯
損,損
鬃,鬃
堆,堆
娜,娜
語,詔
貢,貢
程,栓
櫚,櫚
屜,屜
鉸,鉸
囑,噙
勿,勿
擴,擴
焰,焰
賤,賤
誡,誡
誡,誡
先,先
悌,悅
力,力
訐,許
慕,慕
義,奈
較,較
瘦,瘦
室,室
錚,德
戍,戍
珮,珮
杵,梅
書,書
臬,臬
賣,賣
錢,錢
帕,帕
等,等
遐,范
膊,膊
課,謀
母,母
蔬,蔬
還,還
廝,廝
瘡,瘡
妞,紐
柏,柏
礙,礙
狎,卑
嗜,嗜
樊,樊
皓,膳
貪,貧
宰,宰
芽,芬
喜,喜
瘀,瘀
坷,坷
晰,呶
韶,韶
枇,枇
寢,寢
傅,傅
括,拾
禍,禍
蟀,蟀
諮,諮
蛤,蛤
牙,牙
霾,霾
記,記
鼕,蔭
舒,斜
賅,賅
頹,頹
杯,格
鞭,鞭
伽,伽
吼,吼
紼,紼
座,鹿
庵,庵
吠,吠
尊,尊
灣,灤
烘,烘
喬,喬
冢,冢
馥,熬
噩,毫
染,染
湧,湧
報,報
唯,堆
橋,橋
洗,洪
輒,輒
毅,殺
黷,黷
熄,熄
腦,豚
桃,棋
廢,廢
油,油
斂,斂
梯,梯
剩,剩
稍,科
精,精
朗,朗
鍵,鍵
敷,敖
患,患
眷,看
齟,齟
羽,羽
唔,唔
樸,樸
繫,繫
脖,脖
竹,竹
顆,顆
衝,衙
磷,磷
鑼,鑼
材,材
劫,劫
瘸,瘠
覺,覺
宴,篡
任,住
氦,氦
線,雪
竹,竹
壢,壢
休,休
吆,吆
荐,荐
潸,琪
孑,孑
輿,噫
陶,陶
蔣,蔣
震,震
弒,弒
瘟,瘟
鰭,鰭
湯,湯
戒,戒
抓,抓
遭,遣
邑,它
闋,闋
壩,壩
殆,殆
芹,芹
邢,邢
鎂,鎂
突,央
褥,褥
砸,砸
菁,青
轄,轄
褫,獗
躂,躂
蹂,蹂
瘀,束
貲,貲
振,振
兜,舵
岸,岸
暨,暨
虐,虐
奚,妥
點,點
雖,雖
淄,淄
蛙,蛇
穀,殼
獵,獵
躅,躅
細,扁
儔,儔
拐,拐
圳,圳
婆,婆
皿,皿
晰,晰
樣,樣
艱,艱
土,述
己,己
犢,犢
穎,穎
儔,旖
台,台
染,染
侯,侯
陡,陡
玲,玲
獲,獲
涵,涵
配,配
歐,歐
祈,祈
念,念
鵑,鵑
赤,赤
織,織
肇,肇
鴉,攙
克,克
駝,駝
型,型
墾,墾
肱,放
愿,愿
矛,才
裙,裙
結,結
褐,褐
胎,胎
煞,煞
文,又
悔,悔
用,用
颼,颼
盒,袁
婷,媒
賅,邸
彈,彈
優,優
戮,戮
伸,伸
仰,仰
窯,窯
憔,憔
朕,朕
獻,獻
少,少
哦,哦
當,當
苦,苦
皮,床
步,步
鏜,鏜
呆,呆
掬,掬
傑,侏
賄,賄
餽,餽
窮,窮
准,准
伯,佾
匠,匠
迦,迦
希,希
鞠,鞠
喘,喘
蛾,蛾
駁,駁
鯧,然
酊,酊
扼,捱
崎,崎
諫,說
莓,莓
兗,雍
睞,睞
酵,酵
噯,嚼
想,想
技,技
甸,旬
領,領
聱,聱
芻,芻
曳,曳
匕,巳
迭,迭
籟,籟
討,討
忙,忙
敗,敗
鄉,鄹
舶,舶
碟,碟
擇,擇
扳,拘
哩,哩
濂,流
露,露
淺,諺
蒲,蒲
告,告
惶,惶
鴆,鴆
脅,舜
繞,繞
資,貪
葦,葦
研,研
牲,姓
用,用
署,窯
崇,崇
菅,菅
阮,阮
緣,緣
尾,巨
癬,癬
七,士
宸,宦
癩,癩
豢,豢
榭,榭
好,好
肌,肌
至,至
人,人
痺,痺
嘻,噎
幢,幢
關,閘
呵,呵
盃,巫
價,價
樸,樸
媒,媒
昆,昆
駿,駝
佳,佳
芹,芹
習,習
埋,埋
銀,銀
鵠,鵠
耗,耗
咫,咫
驕,驕
柄,柄
液,孩
闈,闡
垠,垠
攻,攻
濟,濟
魷,魷
需,需
伙,伙
螺,螺
甬,甬
釗,釗
梨,梨
甦,甦
推,推
腑,腑
恍,恍
葡,葡
掖,掖
電,電
虛,虜
情,情
衰,衰
嵐,嵐
執,訊
儘,儘
煞,熬
糜,糜
阿,阿
眾,眾
蕃,蕃
璣,璣
認,認
楚,韭
豐,豐
羶,羶
雄,雄
冉,冉
藺,蘭
舨,舨
被,被
粵,粵
撓,搶
脈,陪
瀟,蒲
鑑,鑑
豌,蟀
躅,踴
貽,貽
蹈,蹈
七,七
偶,偶
橫,橫
允,允
寥,寥
票,栗
榻,榻
竭,吃
狀,狀
捉,探
肛,肛
貨,貨
奸,奸
帝,帝
底,店
丘,丘
奪,奪
茶,茶
躑,躑
屈,屈
毅,毅
譜,諮
井,并
餌,餌
甌,毆
屍,屍
噩,噩
盟,盟
蚣,蚣
鱗,幾
鼴,鼴
僧,僧
州,州
賠,賠
番,番
幼,幼
詣,詣
麴,鉤
凱,凱
骼,骼
濯,濯
僭,儈
覆,演
蘋,藉
瓜,瓜
苜,苜
喳,喳
盒,盒
粹,粹
濡,濡
縫,縫
漏,漏
頗,頗
文,交
邏,邏
正,正
最,最
韶,韶
頑,頑
佐,佐
雄,雄
愣,楞
迪,迪
呸,呸
密,容
粒,粒
像,侮
漲,漲
琪,琪
艘,艘
窄,窄
蜂,蜂
絞,絞
燉,燉
疇,疇
駒,駒
柯,柯
竅,竅
崆,崆
酣,酣
棒,棒
瘋,俑
戕,戕
懸,舉
就,就
玩,禾
郊,郊
服,服
花,花
豎,豎
熊,熊
棍,棍
煜,煜
扔,扔
獗,獗
佇,佇
妖,返
叮,叮
刷,剛
長,長
矢,兵
舟,舟
檸,檸
垮,垮
訣,訣
遘,遘
冤,免
誓,誓
擊,摯
撐,撐
緩,緩
犒,犒
肌,肌
鞅,鞅
掬,掬
皺,皺
砷,砷
吱,哎
酗,酗
汗,汗
彎,彎
壤,壤
臣,臣
簑,簑
邇,遁
虫,虫
勘,勘
炊,炊
拳,拳
骼,骼
伉,伉
疹,疹
麴,麴
笛,留
贗,贗
敦,敦
敝,砍
殺,殺
畔,畔
沫,沫
乖,乖
榷,權
淵,淵
診,診
侖,侖
鉗,鉗
憬,憬
覬,覬
訌,訌
磴,詮
陸,陸
翻,翻
妮,妮
魚,魚
僑,僑
描,描
戟,戟
雷,雷
蹶,蹶
萵,荊
份,份
鯉,鯉
嬤,嬤
囊,囊
醞,醞
閔,閔
翌,翌
笨,笨
螞,蟋
我,焚
駭,駭
司,司
斯,斯
颱,風
寫,宵
濱,瀉
襤,濫
搔,搔
卓,卓
棉,棉
銬,錯
譚,譚
餡,飴
梳,梳
獎,獎
玻,破
彷,行
汀,江
暇,暇
誌,迷
昨,非
例,例
輪,輪
丕,丕
陀,陀
外,外
滔,滔
摑,捆
瀾,澗
死,死
輕,輕
璧,壁
漯,漯
神,神
果,果
徽,徽
巧,巧
邦,拜
築,築
瘴,瘴
忍,忍
隍,種
鵲,鵲
因,囚
輔,輔
腸,腸
軼,軟
柵,柵
妥,妥
渾,渾
命,命
唔,晤
乞,乞
毯,毯
坤,坤
銬,銘
之,之
膺,甕
自,白
再,再
寓,寓
綾,綾
漱,漱
琺,琺
富,富
孀,孀
餛,餛
咯,咯
縈,縈
轄,驅
叫,叫
漏,漏
儀,儀
樺,樺
贛,贛
齋,霄
譎,譎
篡,篡
色,色
噸,噸
煥,煥
跑,跑
徒,徒
漫,漫
風,風
比,比
胡,胡
胱,胱
妓,妓
折,折
塑,塑
贓,贓
麒,麒
坊,坊
抓,抓
刷,剛
鹹,鹹
裕,裕
甥,甥
姑,姑
喉,喉
妯,妯
貢,貢
跛,耿
儈,儈
菌,茵
如,如
罕,洋
布,布
柑,耕
卵,卵
點,點
嗨,嗨
誡,誡
黴,黴
朦,朦
移,移
疼,疼
疙,疙
尺,尺
棉,棉
憩,憩
康,座
琵,琵
酒,酒
衡,衡
兗,兗
茉,茉
戒,或
篾,兒
嗎,嗎
詐,詐
遽,遽
愛,愛
慶,夏
眺,姚
爍,爍
肅,肅
緘,緘
攜,攜
商,商
冥,冥
插,插
俾,俾
施,施
目,目
蟻,蟻
迦,迦
七,七
驛,騾
憾,憾
牡,灶
炊,炊
煽,煽
龐,龐
卡,卡
滄,滄
毒,看
狎,狎
壽,壽
哭,哭
荀,荀
戲,戲
甩,甩
挖,榕
想,慰
撼,撼
潘,潘
傅,傅
霞,霞
統,絞
犀,犀
奉,奉
宅,文
幾,幾
赳,赳
颺,颺
吊,吊
挈,摯
徬,徬
鶴,鎢
腫,臆
陶,陶
杏,杏
弈,弈
疵,疵
臭,卑
禁,禁
戈,長
習,習
咎,咎
靂,靂
帛,帛
轎,誇
婢,婢
仗,仗
遨,遨
隕,隕
斟,餅
孟,孟
穹,窒
耽,耽
薛,薛
嬸,嬸
梧,梧
惠,惠
杵,杵
朱,朱
牛,千
濂,亦
代,代
鄰,鄰
杳,杏
螻,螻
姑,帖
教,枚
肄,肄
賞,賞
蒐,蒐
窟,窟
攝,囁
倏,倏
纏,纏
甥,甥
苣,芭
